Category;Managed by;Beheerder;Name;Naam;Postal code;Municipality;Gemeente;Google Maps;Google Street View;Geo Point;Geo Shape;source;last_update
Bus;De Lijn;De Lijn;Anderlecht RenÃƒÂ© Henry;Anderlecht RenÃƒÂ© Henry;1070;Anderlecht;Anderlecht;https://www.google.com/maps/search/?api=1&query=50.83643347%2C4.29508752;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.83643347%2C4.29508752;50.8364334726, 4.2950875203;"{""coordinates"": [4.2950875203, 50.8364334726], ""type"": ""Point""}";De Lijn;2025-05-19T02:00:00+02:00
Bus;De Lijn;De Lijn;Jette UZ Brussel;Jette UZ Brussel;1090;Jette;Jette;https://www.google.com/maps/search/?api=1&query=50.8866848%2C4.31160837;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.8866848%2C4.31160837;50.8866847951, 4.311608371;"{""coordinates"": [4.311608371, 50.8866847951], ""type"": ""Point""}";De Lijn;2025-05-19T02:00:00+02:00
Bus;De Lijn;De Lijn;Evere Grosjean;Evere Grosjean;1140;Evere;Evere;https://www.google.com/maps/search/?api=1&query=50.85825695%2C4.41087772;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.85825695%2C4.41087772;50.85825695, 4.4108777204;"{""coordinates"": [4.4108777204, 50.85825695], ""type"": ""Point""}";De Lijn;2025-05-19T02:00:00+02:00
Bus;De Lijn;De Lijn;Anderlecht Westland Shopping;Anderlecht Westland Shopping;1070;Anderlecht;Anderlecht;https://www.google.com/maps/search/?api=1&query=50.83762416%2C4.28756147;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.83762416%2C4.28756147;50.837624155, 4.2875614706;"{""coordinates"": [4.2875614706, 50.837624155], ""type"": ""Point""}";De Lijn;2025-05-19T02:00:00+02:00
Bus;De Lijn;De Lijn;Oudergem Atheneum;Oudergem Atheneum;1160;Auderghem;Oudergem;https://www.google.com/maps/search/?api=1&query=50.81905458%2C4.42894977;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.81905458%2C4.42894977;50.8190545834, 4.4289497682;"{""coordinates"": [4.4289497682, 50.8190545834], ""type"": ""Point""}";De Lijn;2025-05-19T02:00:00+02:00
Bus;De Lijn;De Lijn;Anderlecht Debussy;Anderlecht Debussy;1070;Anderlecht;Anderlecht;https://www.google.com/maps/search/?api=1&query=50.82764143%2C4.29467536;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.82764143%2C4.29467536;50.8276414302, 4.2946753603;"{""coordinates"": [4.2946753603, 50.8276414302], ""type"": ""Point""}";De Lijn;2025-05-19T02:00:00+02:00
Bus;De Lijn;De Lijn;Anderlecht Bizet;Anderlecht Bizet;1070;Anderlecht;Anderlecht;https://www.google.com/maps/search/?api=1&query=50.82532393%2C4.29761691;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.82532393%2C4.29761691;50.8253239266, 4.2976169064;"{""coordinates"": [4.2976169064, 50.8253239266], ""type"": ""Point""}";De Lijn;2025-05-19T02:00:00+02:00
Bus;De Lijn;De Lijn;Brussel SABCA;Brussel SABCA;1130;Bruxelles;Brussel;https://www.google.com/maps/search/?api=1&query=50.88202259%2C4.41722283;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.88202259%2C4.41722283;50.8820225888, 4.4172228289;"{""coordinates"": [4.4172228289, 50.8820225888], ""type"": ""Point""}";De Lijn;2025-05-19T02:00:00+02:00
Tram;STIB;MIVB;Chemin Vert;Groenweg;1120;Bruxelles;Brussel;https://www.google.com/maps/search/?api=1&query=50.89666475%2C4.3940686;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.89666475%2C4.3940686;50.8966647513, 4.394068598;"{""coordinates"": [4.394068598, 50.8966647513], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Tram;STIB;MIVB;Suède;Zweden;1060;Saint-Gilles;Sint-Gillis;https://www.google.com/maps/search/?api=1&query=50.83427638%2C4.33617291;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.83427638%2C4.33617291;50.8342763833, 4.3361729096;"{""coordinates"": [4.3361729096, 50.8342763833], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
